FECHA,HORA,UBICACION,COORDENADAS,LATITUD,LONGITUD,FECHA_dt,HORA_td,DT,DT_15,HORA_15,HORA_H,WEEKDAY,WEEKDAY_NAME,MIN_DESDE_MEDIANOCHE
2024-08-01,21:00:00,SAN JOAQUIN 219    COLONIA  MISION DE SAN MIGUEL APODACA NL,"{'lat': 25.719972, 'lon': -100.1743217}",25.719972,-100.1743217,2024-08-01,0 days 21:00:00,2024-08-01 21:00:00,2024-08-01 21:00:00,21:00,21,3,Jue,1260
2024-08-01,23:15:00,CASIOPEA 300    COLONIA  COSMOPOLIS 8 APODACA NL,"{'lat': 25.8277405, 'lon': -100.2469055}",25.8277405,-100.2469055,2024-08-01,0 days 23:15:00,2024-08-01 23:15:00,2024-08-01 23:15:00,23:15,23,3,Jue,1395
2024-08-02,01:00:00,EUGENIO A BENAVIDES 101     COLONIA  MOISES SAENZ APODACA NL,"{'lat': 25.8202295, 'lon': -100.2586149}",25.8202295,-100.2586149,2024-08-02,0 days 01:00:00,2024-08-02 01:00:00,2024-08-02 01:00:00,01:00,1,4,Vie,60
2024-08-02,01:45:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2024-08-02,0 days 01:45:00,2024-08-02 01:45:00,2024-08-02 01:45:00,01:45,1,4,Vie,105
2024-08-02,08:45:00,SAN FERMIN 238    COLONIA  CAPELLANIA RESIDENCIAL APODACA NL,"{'lat': 25.7853579, 'lon': -100.2070053}",25.7853579,-100.2070053,2024-08-02,0 days 08:45:00,2024-08-02 08:45:00,2024-08-02 08:45:00,08:45,8,4,Vie,525
2024-08-02,19:45:00,PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7784137, 'lon': -100.2570833}",25.7784137,-100.2570833,2024-08-02,0 days 19:45:00,2024-08-02 19:45:00,2024-08-02 19:45:00,19:45,19,4,Vie,1185
2024-08-02,20:00:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-08-02,0 days 20:00:00,2024-08-02 20:00:00,2024-08-02 20:00:00,20:00,20,4,Vie,1200
2024-08-02,20:15:00,SANTA CECILIA 6 APODACA NL,"{'lat': 25.7742778, 'lon': -100.2352987}",25.7742778,-100.2352987,2024-08-02,0 days 20:15:00,2024-08-02 20:15:00,2024-08-02 20:15:00,20:15,20,4,Vie,1215
2024-08-02,21:15:00,HACIENDA LAS MARGARITAS 11 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-08-02,0 days 21:15:00,2024-08-02 21:15:00,2024-08-02 21:15:00,21:15,21,4,Vie,1275
2024-08-02,21:45:00,SANTA ISABEL 513,"{'lat': 25.7200373, 'lon': -100.1603609}",25.7200373,-100.1603609,2024-08-02,0 days 21:45:00,2024-08-02 21:45:00,2024-08-02 21:45:00,21:45,21,4,Vie,1305
2024-08-02,22:00:00,MOISES SAENZ APODACA NL,"{'lat': 25.8149283, 'lon': -100.2583117}",25.8149283,-100.2583117,2024-08-02,0 days 22:00:00,2024-08-02 22:00:00,2024-08-02 22:00:00,22:00,22,4,Vie,1320
2024-08-02,22:15:00,HACIENDA LAS MARGARITAS 1 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-08-02,0 days 22:15:00,2024-08-02 22:15:00,2024-08-02 22:15:00,22:15,22,4,Vie,1335
2024-08-02,22:45:00,LOS MURALES APODACA NL,"{'lat': 25.8021841, 'lon': -100.2211138}",25.8021841,-100.2211138,2024-08-02,0 days 22:45:00,2024-08-02 22:45:00,2024-08-02 22:45:00,22:45,22,4,Vie,1365
2024-08-03,00:00:00,VALLE DE HUINALA 2 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-08-03,0 days 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,00:00,0,5,Sáb,0
2024-08-03,01:00:00,SAN MIGUEL APODACA NL,"{'lat': 25.7128223, 'lon': -100.169666}",25.7128223,-100.169666,2024-08-03,0 days 01:00:00,2024-08-03 01:00:00,2024-08-03 01:00:00,01:00,1,5,Sáb,60
2024-08-03,02:00:00,NORIA SUR FOM 38 APODACA NL,"{'lat': 25.7315439, 'lon': -100.1944267}",25.7315439,-100.1944267,2024-08-03,0 days 02:00:00,2024-08-03 02:00:00,2024-08-03 02:00:00,02:00,2,5,Sáb,120
2024-08-03,02:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-08-03,0 days 02:45:00,2024-08-03 02:45:00,2024-08-03 02:45:00,02:45,2,5,Sáb,165
2024-08-03,03:00:00,PUEBLO NUEVO 5 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-08-03,0 days 03:00:00,2024-08-03 03:00:00,2024-08-03 03:00:00,03:00,3,5,Sáb,180
2024-08-03,03:00:00,LOS PINOS 1 APODACA NL,"{'lat': 25.7151918, 'lon': -100.1811906}",25.7151918,-100.1811906,2024-08-03,0 days 03:00:00,2024-08-03 03:00:00,2024-08-03 03:00:00,03:00,3,5,Sáb,180
2024-08-03,03:45:00,PRADOS DE SANTA ROSA APODACA NL,"{'lat': 25.8016887, 'lon': -100.2272187}",25.8016887,-100.2272187,2024-08-03,0 days 03:45:00,2024-08-03 03:45:00,2024-08-03 03:45:00,03:45,3,5,Sáb,225
2024-08-03,04:15:00,PUEBLO NUEVO 3 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-08-03,0 days 04:15:00,2024-08-03 04:15:00,2024-08-03 04:15:00,04:15,4,5,Sáb,255
2024-08-03,06:00:00,EL CAMPANARIO APODACA NL,"{'lat': 25.7239017, 'lon': -100.1688526}",25.7239017,-100.1688526,2024-08-03,0 days 06:00:00,2024-08-03 06:00:00,2024-08-03 06:00:00,06:00,6,5,Sáb,360
2024-08-03,09:30:00,EBANO 714       COLONIA  RINCON DE HUINALA APODACA NL,"{'lat': 25.737469, 'lon': -100.1597093}",25.737469,-100.1597093,2024-08-03,0 days 09:30:00,2024-08-03 09:30:00,2024-08-03 09:30:00,09:30,9,5,Sáb,570
2024-08-03,13:30:00,SAMUEL MORSE 107    COLONIA  LOS ROBLES APODACA NL,"{'lat': 25.7746268, 'lon': -100.261572}",25.7746268,-100.261572,2024-08-03,0 days 13:30:00,2024-08-03 13:30:00,2024-08-03 13:30:00,13:30,13,5,Sáb,810
2024-08-03,14:30:00,MAGNOLIA 235       COLONIA  ARTEMIO TREVINO APODACA NL,"{'lat': 25.8361171, 'lon': -100.143983}",25.8361171,-100.143983,2024-08-03,0 days 14:30:00,2024-08-03 14:30:00,2024-08-03 14:30:00,14:30,14,5,Sáb,870
2024-08-03,20:00:00,SANTA FE 2 APODACA NL,"{'lat': 25.7281452, 'lon': -100.17316}",25.7281452,-100.17316,2024-08-03,0 days 20:00:00,2024-08-03 20:00:00,2024-08-03 20:00:00,20:00,20,5,Sáb,1200
2024-08-03,20:30:00,SAN CARLOS 100       COLONIA  SAN JAVIER APODACA NL,"{'lat': 25.738537, 'lon': -100.1536189}",25.738537,-100.1536189,2024-08-03,0 days 20:30:00,2024-08-03 20:30:00,2024-08-03 20:30:00,20:30,20,5,Sáb,1230
2024-08-03,21:45:00,SAN MIGUEL 509       COLONIA  JARDINES DE SAN PATRICIO APODACA NL,"{'lat': 25.7199209, 'lon': -100.1536594}",25.7199209,-100.1536594,2024-08-03,0 days 21:45:00,2024-08-03 21:45:00,2024-08-03 21:45:00,21:45,21,5,Sáb,1305
2024-08-04,03:15:00,CALENDULA 104        COLONIA  LOS AMARANTOS APODACA NL,"{'lat': 25.8172583, 'lon': -100.255039}",25.8172583,-100.255039,2024-08-04,0 days 03:15:00,2024-08-04 03:15:00,2024-08-04 03:15:00,03:15,3,6,Dom,195
2024-08-04,14:00:00,BLVD JULIAN TREVINO ELIZONDO AV,"{'lat': 25.746092, 'lon': -100.2246163}",25.746092,-100.2246163,2024-08-04,0 days 14:00:00,2024-08-04 14:00:00,2024-08-04 14:00:00,14:00,14,6,Dom,840
2024-08-04,20:15:00,RUBI 358    COLONIA  JOYAS DEL PEDREGAL APODACA NL,"{'lat': 25.7316038, 'lon': -100.1652249}",25.7316038,-100.1652249,2024-08-04,0 days 20:15:00,2024-08-04 20:15:00,2024-08-04 20:15:00,20:15,20,6,Dom,1215
2024-08-05,10:15:00,AV PORTAL DEL VALLE 204  COLONIA  PORTAL DEL VALLE APODACA NL,"{'lat': 25.7402524, 'lon': -100.1382503}",25.7402524,-100.1382503,2024-08-05,0 days 10:15:00,2024-08-05 10:15:00,2024-08-05 10:15:00,10:15,10,0,Lun,615
2024-08-05,13:45:00,RIO PANUCO 316      COLONIA,"{'lat': 25.768515, 'lon': -100.2047375}",25.768515,-100.2047375,2024-08-05,0 days 13:45:00,2024-08-05 13:45:00,2024-08-05 13:45:00,13:45,13,0,Lun,825
2024-08-05,20:15:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2024-08-05,0 days 20:15:00,2024-08-05 20:15:00,2024-08-05 20:15:00,20:15,20,0,Lun,1215
2024-08-06,15:15:00,HIERRO 629     COLONIA  RINCON DE SAN MIGUEL APODACA NL,"{'lat': 25.7222998, 'lon': -100.1684212}",25.7222998,-100.1684212,2024-08-06,0 days 15:15:00,2024-08-06 15:15:00,2024-08-06 15:15:00,15:15,15,1,Mar,915
2024-08-06,18:30:00,GUAYANA 116    COLONIA  LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7287911, 'lon': -100.1712084}",25.7287911,-100.1712084,2024-08-06,0 days 18:30:00,2024-08-06 18:30:00,2024-08-06 18:30:00,18:30,18,1,Mar,1110
2024-08-08,00:45:00,MIRTO 107    COLONIA  ARTEMIO TREVINO APODACA NL,"{'lat': 25.8356428, 'lon': -100.1453178}",25.8356428,-100.1453178,2024-08-08,0 days 00:45:00,2024-08-08 00:45:00,2024-08-08 00:45:00,00:45,0,3,Jue,45
2024-08-08,02:45:00,PORTAL DE HUINALA 403        COLONIA  PORTAL DE HUINALA APODACA NL,"{'lat': 25.7551548, 'lon': -100.1553009}",25.7551548,-100.1553009,2024-08-08,0 days 02:45:00,2024-08-08 02:45:00,2024-08-08 02:45:00,02:45,2,3,Jue,165
2024-08-08,03:45:00,MIRTO 107      COLONIA  ARTEMIO TREVINO APODACA NL,"{'lat': 25.8356428, 'lon': -100.1453178}",25.8356428,-100.1453178,2024-08-08,0 days 03:45:00,2024-08-08 03:45:00,2024-08-08 03:45:00,03:45,3,3,Jue,225
2024-08-08,06:00:00,LASALLISTAS 502    COLONIA  EL CAMPANARIO APODACA NL,"{'lat': 25.7235277, 'lon': -100.1683663}",25.7235277,-100.1683663,2024-08-08,0 days 06:00:00,2024-08-08 06:00:00,2024-08-08 06:00:00,06:00,6,3,Jue,360
2024-08-08,07:00:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2024-08-08,0 days 07:00:00,2024-08-08 07:00:00,2024-08-08 07:00:00,07:00,7,3,Jue,420
2024-08-08,13:00:00,LASALLISTAS 502     COLONIA  EL CAMPANARIO APODACA NL,"{'lat': 25.7235277, 'lon': -100.1683663}",25.7235277,-100.1683663,2024-08-08,0 days 13:00:00,2024-08-08 13:00:00,2024-08-08 13:00:00,13:00,13,3,Jue,780
2024-08-09,11:15:00,MORELOS 503       COLONIA  AGUA FRIA APODACA NL,"{'lat': 25.8141205, 'lon': -100.1538276}",25.8141205,-100.1538276,2024-08-09,0 days 11:15:00,2024-08-09 11:15:00,2024-08-09 11:15:00,11:15,11,4,Vie,675
2024-08-09,14:15:00,AV PORTAL DEL VALLE 204    COLONIA  PORTAL DEL VALLE APODACA NL,"{'lat': 25.7402524, 'lon': -100.1382503}",25.7402524,-100.1382503,2024-08-09,0 days 14:15:00,2024-08-09 14:15:00,2024-08-09 14:15:00,14:15,14,4,Vie,855
2024-08-10,01:15:00,MARGARITA 505     COLONIA    VALLE DE LAS FLORES APODACA NL,"{'lat': 25.7072508, 'lon': -100.1513399}",25.7072508,-100.1513399,2024-08-10,0 days 01:15:00,2024-08-10 01:15:00,2024-08-10 01:15:00,01:15,1,5,Sáb,75
2024-08-10,01:45:00,HAITI 230  COLONIA  NUEVO AMANECER 2 APODACA NL,"{'lat': 25.771937, 'lon': -100.2434168}",25.771937,-100.2434168,2024-08-10,0 days 01:45:00,2024-08-10 01:45:00,2024-08-10 01:45:00,01:45,1,5,Sáb,105
2024-08-10,06:15:00,LASALLISTAS 502              COLONIA  EL CAMPANARIO APODACA NL,"{'lat': 25.7235277, 'lon': -100.1683663}",25.7235277,-100.1683663,2024-08-10,0 days 06:15:00,2024-08-10 06:15:00,2024-08-10 06:15:00,06:15,6,5,Sáb,375
2024-08-10,16:30:00,HACIENDA DEL MEZQUITAL HACIENDA  HACIENDA DEL MEZQUITAL 402 4      COLONIA   HACIENDA DEL MEZQUITAL APODACA NL,"{'lat': 25.7502263, 'lon': -100.2330023}",25.7502263,-100.2330023,2024-08-10,0 days 16:30:00,2024-08-10 16:30:00,2024-08-10 16:30:00,16:30,16,5,Sáb,990
2024-08-10,23:15:00,TRIANA 133  VALLE LA RIOJA APODACA NL,"{'lat': 25.8167705, 'lon': -100.2116976}",25.8167705,-100.2116976,2024-08-10,0 days 23:15:00,2024-08-10 23:15:00,2024-08-10 23:15:00,23:15,23,5,Sáb,1395
2024-08-11,23:15:00,REYES DE ASTURIAS 256   COLONIA   REAL DE APODACA APODACA NL,"{'lat': 25.7295856, 'lon': -100.1603079}",25.7295856,-100.1603079,2024-08-11,0 days 23:15:00,2024-08-11 23:15:00,2024-08-11 23:15:00,23:15,23,6,Dom,1395
2024-08-11,23:30:00,PAPELERA 526      COLONIA   NUEVO MEZQUITAL APODACA NL,"{'lat': 25.7534884, 'lon': -100.2404606}",25.7534884,-100.2404606,2024-08-11,0 days 23:30:00,2024-08-11 23:30:00,2024-08-11 23:30:00,23:30,23,6,Dom,1410
2024-08-12,13:30:00,PORTUGAL 117     COLONIA  NUEVO AMANECER 2 APODACA NL,"{'lat': 25.7708515, 'lon': -100.2465965}",25.7708515,-100.2465965,2024-08-12,0 days 13:30:00,2024-08-12 13:30:00,2024-08-12 13:30:00,13:30,13,0,Lun,810
2024-08-12,14:45:00,PASEO DE LA GLORIA 104    COLONIA  RINCON DE LA GLORIA APODACA NL,"{'lat': 25.7365892, 'lon': -100.1808946}",25.7365892,-100.1808946,2024-08-12,0 days 14:45:00,2024-08-12 14:45:00,2024-08-12 14:45:00,14:45,14,0,Lun,885
2024-08-13,13:15:00,NICARAGUA 1338   COLONIA   VIVIENDA DIGNA APODACA NL,"{'lat': 25.7087161, 'lon': -100.1437841}",25.7087161,-100.1437841,2024-08-13,0 days 13:15:00,2024-08-13 13:15:00,2024-08-13 13:15:00,13:15,13,1,Mar,795
2024-08-13,13:15:00,PORTUGAL 117   COLONIA   NUEVO AMANECER 2 APODACA NL,"{'lat': 25.7708515, 'lon': -100.2465965}",25.7708515,-100.2465965,2024-08-13,0 days 13:15:00,2024-08-13 13:15:00,2024-08-13 13:15:00,13:15,13,1,Mar,795
2024-08-13,17:30:00,PORTUGAL 204   COLONIA   NUEVO AMANECER 2 APODACA NL,"{'lat': 25.7708515, 'lon': -100.2465965}",25.7708515,-100.2465965,2024-08-13,0 days 17:30:00,2024-08-13 17:30:00,2024-08-13 17:30:00,17:30,17,1,Mar,1050
2024-08-15,02:00:00,PERU 102     COLONIA   NUEVO AMANECER 2 APODACA NL,"{'lat': 25.7712257, 'lon': -100.2464701}",25.7712257,-100.2464701,2024-08-15,0 days 02:00:00,2024-08-15 02:00:00,2024-08-15 02:00:00,02:00,2,3,Jue,120
2024-08-15,06:30:00,VERDI 268   COLONIA   LOS ROBLES APODACA NL,"{'lat': 25.7820251, 'lon': -100.259234}",25.7820251,-100.259234,2024-08-15,0 days 06:30:00,2024-08-15 06:30:00,2024-08-15 06:30:00,06:30,6,3,Jue,390
2024-08-15,18:15:00,MARRUECOS 229     COLONIA  LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.728799, 'lon': -100.1663259}",25.728799,-100.1663259,2024-08-15,0 days 18:15:00,2024-08-15 18:15:00,2024-08-15 18:15:00,18:15,18,3,Jue,1095
2024-08-16,00:15:00,LUGO 217     COLONIA  VALLE DEL SALDUERO APODACA NL,"{'lat': 25.8125388, 'lon': -100.2202281}",25.8125388,-100.2202281,2024-08-16,0 days 00:15:00,2024-08-16 00:15:00,2024-08-16 00:15:00,00:15,0,4,Vie,15
2024-08-16,17:30:00,AV LOS ENCINOS AV,"{'lat': 25.7875037, 'lon': -100.2630284}",25.7875037,-100.2630284,2024-08-16,0 days 17:30:00,2024-08-16 17:30:00,2024-08-16 17:30:00,17:30,17,4,Vie,1050
2024-08-16,20:30:00,JOHN F KENNEDY 128  COLONIA  MOISES SAENZ APODACA NL,"{'lat': 25.8086577, 'lon': -100.2559081}",25.8086577,-100.2559081,2024-08-16,0 days 20:30:00,2024-08-16 20:30:00,2024-08-16 20:30:00,20:30,20,4,Vie,1230
2024-08-17,08:00:00,ZARAGOZA 907      COLONIA  HUINALA APODACA NL,"{'lat': 25.7485584, 'lon': -100.1601751}",25.7485584,-100.1601751,2024-08-17,0 days 08:00:00,2024-08-17 08:00:00,2024-08-17 08:00:00,08:00,8,5,Sáb,480
2024-08-17,09:15:00,FELIPE ANGELES 116            COLONIA   MOISES SAENZ APODACA NL,"{'lat': 25.8085283, 'lon': -100.2553237}",25.8085283,-100.2553237,2024-08-17,0 days 09:15:00,2024-08-17 09:15:00,2024-08-17 09:15:00,09:15,9,5,Sáb,555
2024-08-17,12:00:00,PEMEX 504   COLONIA  NUEVO MEZQUITAL APODACA NL,"{'lat': 25.7530257, 'lon': -100.2407497}",25.7530257,-100.2407497,2024-08-17,0 days 12:00:00,2024-08-17 12:00:00,2024-08-17 12:00:00,12:00,12,5,Sáb,720
2024-08-17,14:15:00,ROBLE 15     COLONIA  ARBOLEDAS DEL MEZQUITAL APODACA NL,"{'lat': 25.7657145, 'lon': -100.2382205}",25.7657145,-100.2382205,2024-08-17,0 days 14:15:00,2024-08-17 14:15:00,2024-08-17 14:15:00,14:15,14,5,Sáb,855
2024-08-17,18:15:00,SAN JOAQUIN 401   COLONIA  MISION DE SAN MIGUEL APODACA NL,"{'lat': 25.719972, 'lon': -100.1743217}",25.719972,-100.1743217,2024-08-17,0 days 18:15:00,2024-08-17 18:15:00,2024-08-17 18:15:00,18:15,18,5,Sáb,1095
2024-08-18,01:30:00,HACIENDA DE LOS URIBE 0     COLONIA  REAL HACIENDA DE HUINALA APODACA NL,"{'lat': 25.7380811, 'lon': -100.159124}",25.7380811,-100.159124,2024-08-18,0 days 01:30:00,2024-08-18 01:30:00,2024-08-18 01:30:00,01:30,1,6,Dom,90
2024-08-18,14:15:00,FELIPE ANGELES 116  COLONIA  MOISES SAENZ APODACA NL,"{'lat': 25.8085283, 'lon': -100.2553237}",25.8085283,-100.2553237,2024-08-18,0 days 14:15:00,2024-08-18 14:15:00,2024-08-18 14:15:00,14:15,14,6,Dom,855
2024-08-18,17:00:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2024-08-18,0 days 17:00:00,2024-08-18 17:00:00,2024-08-18 17:00:00,17:00,17,6,Dom,1020
2024-08-18,23:45:00,FRANCISCANOS 506    COLONIA  EL CAMPANARIO APODACA NL,"{'lat': 25.7237843, 'lon': -100.1687687}",25.7237843,-100.1687687,2024-08-18,0 days 23:45:00,2024-08-18 23:45:00,2024-08-18 23:45:00,23:45,23,6,Dom,1425
2024-08-19,00:00:00,URSA 418    COLONIA  CIUDAD NATURA APODACA NL,"{'lat': 25.8404534, 'lon': -100.1466029}",25.8404534,-100.1466029,2024-08-19,0 days 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,00:00,0,0,Lun,0
2024-08-19,01:00:00,HOJALATA 552      COLONIA  NUEVO MEZQUITAL APODACA NL,"{'lat': 25.753133, 'lon': -100.2414694}",25.753133,-100.2414694,2024-08-19,0 days 01:00:00,2024-08-19 01:00:00,2024-08-19 01:00:00,01:00,1,0,Lun,60
2024-08-19,09:00:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2024-08-19,0 days 09:00:00,2024-08-19 09:00:00,2024-08-19 09:00:00,09:00,9,0,Lun,540
2024-08-20,10:45:00,AV ACAPULCO AV,"{'lat': 25.7142244, 'lon': -100.1673851}",25.7142244,-100.1673851,2024-08-20,0 days 10:45:00,2024-08-20 10:45:00,2024-08-20 10:45:00,10:45,10,1,Mar,645
2024-08-23,07:15:00,CIRUELO 545      COLONIA  LOS TREBOLES APODACA NL,"{'lat': 25.765802, 'lon': -100.1403358}",25.765802,-100.1403358,2024-08-23,0 days 07:15:00,2024-08-23 07:15:00,2024-08-23 07:15:00,07:15,7,4,Vie,435
2024-08-23,12:45:00,LOMAS DE URUGUAY 504     COLONIA  LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7101163, 'lon': -100.1358767}",25.7101163,-100.1358767,2024-08-23,0 days 12:45:00,2024-08-23 12:45:00,2024-08-23 12:45:00,12:45,12,4,Vie,765
2024-08-23,14:15:00,ALUMINIO 343  COLONIA  RINCON DE SAN MIGUEL APODACA NL,"{'lat': 25.7220198, 'lon': -100.1695327}",25.7220198,-100.1695327,2024-08-23,0 days 14:15:00,2024-08-23 14:15:00,2024-08-23 14:15:00,14:15,14,4,Vie,855
2024-08-23,14:15:00,YUCATAN 127       COLONIA    SAN ANDRES APODACA NL,"{'lat': 25.7389917, 'lon': -100.1717135}",25.7389917,-100.1717135,2024-08-23,0 days 14:15:00,2024-08-23 14:15:00,2024-08-23 14:15:00,14:15,14,4,Vie,855
2024-08-23,16:00:00,HOJALATA 535    COLONIA  NUEVO MEZQUITAL APODACA NL,"{'lat': 25.753133, 'lon': -100.2414694}",25.753133,-100.2414694,2024-08-23,0 days 16:00:00,2024-08-23 16:00:00,2024-08-23 16:00:00,16:00,16,4,Vie,960
2024-08-23,21:15:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2024-08-23,0 days 21:15:00,2024-08-23 21:15:00,2024-08-23 21:15:00,21:15,21,4,Vie,1275
2024-08-23,22:45:00,LIVIO ALVISI  LIVIO 216     COLONIA   MURAN II APODACA NL,"{'lat': 25.7982248, 'lon': -100.2597382}",25.7982248,-100.2597382,2024-08-23,0 days 22:45:00,2024-08-23 22:45:00,2024-08-23 22:45:00,22:45,22,4,Vie,1365
2024-08-24,07:30:00,HONOR BALCONES DEL NORTE    COLONIA  BALCONES DEL NORTE 1 GENERAL ESCOBEDO NL,"{'lat': 25.8079774, 'lon': -100.2630035}",25.8079774,-100.2630035,2024-08-24,0 days 07:30:00,2024-08-24 07:30:00,2024-08-24 07:30:00,07:30,7,5,Sáb,450
2024-08-24,08:45:00,JANO 120       COLONIA  COSMOPOLIS APODACA NL,"{'lat': 25.813735, 'lon': -100.2441165}",25.813735,-100.2441165,2024-08-24,0 days 08:45:00,2024-08-24 08:45:00,2024-08-24 08:45:00,08:45,8,5,Sáb,525
2024-08-24,19:15:00,DIEGO DE MONTEMAYOR 415     COLONIA  FUNDADORES APODACA NL,"{'lat': 25.7948869, 'lon': -100.2462986}",25.7948869,-100.2462986,2024-08-24,0 days 19:15:00,2024-08-24 19:15:00,2024-08-24 19:15:00,19:15,19,5,Sáb,1155
2024-08-24,21:15:00,QUINTANA ROO 115  COLONIA  SAN ANDRES APODACA NL,"{'lat': 25.7387375, 'lon': -100.1712859}",25.7387375,-100.1712859,2024-08-24,0 days 21:15:00,2024-08-24 21:15:00,2024-08-24 21:15:00,21:15,21,5,Sáb,1275
2024-08-24,22:45:00,DINAMARCA 1119  COLONIA  VIVIENDA DIGNA APODACA NL,"{'lat': 25.7108908, 'lon': -100.1460609}",25.7108908,-100.1460609,2024-08-24,0 days 22:45:00,2024-08-24 22:45:00,2024-08-24 22:45:00,22:45,22,5,Sáb,1365
2024-08-25,09:15:00,LOMAS DE CAMERUN 425   COLONIA   LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7110388, 'lon': -100.1324181}",25.7110388,-100.1324181,2024-08-25,0 days 09:15:00,2024-08-25 09:15:00,2024-08-25 09:15:00,09:15,9,6,Dom,555
2024-08-25,14:00:00,SANTA ANA 413       COLONIA   FUENTES DE SANTA LUCIA APODACA NL,"{'lat': 25.7210766, 'lon': -100.154453}",25.7210766,-100.154453,2024-08-25,0 days 14:00:00,2024-08-25 14:00:00,2024-08-25 14:00:00,14:00,14,6,Dom,840
2024-08-26,09:45:00,ALUMINIO 203     COLONIA  RINCON DE SAN MIGUEL APODACA NL,"{'lat': 25.7220198, 'lon': -100.1695327}",25.7220198,-100.1695327,2024-08-26,0 days 09:45:00,2024-08-26 09:45:00,2024-08-26 09:45:00,09:45,9,0,Lun,585
2024-08-26,12:00:00,CAROLINA 422    COLONIA  LOS PINCELES APODACA NL,"{'lat': 25.7071348, 'lon': -100.1615175}",25.7071348,-100.1615175,2024-08-26,0 days 12:00:00,2024-08-26 12:00:00,2024-08-26 12:00:00,12:00,12,0,Lun,720
2024-08-26,15:00:00,LIBERIA 530     COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7837095, 'lon': -100.2550301}",25.7837095,-100.2550301,2024-08-26,0 days 15:00:00,2024-08-26 15:00:00,2024-08-26 15:00:00,15:00,15,0,Lun,900
2024-08-26,15:45:00,REA 114     COLONIA  COSMOPOLIS APODACA NL,"{'lat': 25.8154125, 'lon': -100.2440527}",25.8154125,-100.2440527,2024-08-26,0 days 15:45:00,2024-08-26 15:45:00,2024-08-26 15:45:00,15:45,15,0,Lun,945
2024-08-26,21:00:00,PERU 102   COLONIA   NUEVO AMANECER 2 APODACA NL,"{'lat': 25.7712257, 'lon': -100.2464701}",25.7712257,-100.2464701,2024-08-26,0 days 21:00:00,2024-08-26 21:00:00,2024-08-26 21:00:00,21:00,21,0,Lun,1260
2024-08-27,16:45:00,TERMOELECTRICA 424  COLONIA  NUEVO MEZQUITAL APODACA NL,"{'lat': 25.753077, 'lon': -100.2420798}",25.753077,-100.2420798,2024-08-27,0 days 16:45:00,2024-08-27 16:45:00,2024-08-27 16:45:00,16:45,16,1,Mar,1005
2024-08-28,01:45:00,LOMAS DE GRANADA 303  COLONIA  LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7092941, 'lon': -100.1305976}",25.7092941,-100.1305976,2024-08-28,0 days 01:45:00,2024-08-28 01:45:00,2024-08-28 01:45:00,01:45,1,2,Mié,105
2024-08-28,06:00:00,MADAGASCAR 638  COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7828828, 'lon': -100.2546746}",25.7828828,-100.2546746,2024-08-28,0 days 06:00:00,2024-08-28 06:00:00,2024-08-28 06:00:00,06:00,6,2,Mié,360
2024-08-28,20:15:00,BLVD JULIAN TREVINO ELIZONDO AV,"{'lat': 25.746092, 'lon': -100.2246163}",25.746092,-100.2246163,2024-08-28,0 days 20:15:00,2024-08-28 20:15:00,2024-08-28 20:15:00,20:15,20,2,Mié,1215
2024-08-28,21:00:00,NINOS HEROES 206         COLONIA  SANTA ROSA APODACA NL,"{'lat': 25.8291222, 'lon': -100.2238881}",25.8291222,-100.2238881,2024-08-28,0 days 21:00:00,2024-08-28 21:00:00,2024-08-28 21:00:00,21:00,21,2,Mié,1260
